brand,engine_type,gearbox,mileage,model,price,url,year
Kodiaq,Essence,Manuelle,39497,Style,29616,https://hollyroad.fr/annonce-skoda-kodiaq-Tz2PUs,2019
up!,Essence,Manuelle,37419,1.0,15036,https://hollyroad.fr/annonce-volkswagen-up-QOGGa5,2019
RS7,Essence,Manuelle,35864,Sportback,127030,https://hollyroad.fr/annonce-audi-rs7-Muekcv,2022
T-Cross,Essence,Automatique,10154,1.0,28485,https://hollyroad.fr/annonce-volkswagen-t-cross-oGuYPq,2023
Golf,Essence,Automatique,14792,VIII,32185,https://hollyroad.fr/annonce-volkswagen-golf-zIu7xd,2022
Renault,Hybride,Automatique,16,Espace,52946,https://hollyroad.fr/annonce-renault-espace-eOTsdN,2023
Passat,Diesel,Automatique,21339,Variant,37636,https://hollyroad.fr/annonce-volkswagen-passat-variant-tDzisf,2023
XC40,Diesel,Automatique,23800,D3,38786,https://hollyroad.fr/annonce-volvo-xc40-eDoXkj,2020
Golf,Diesel,Manuelle,19544,VIII,27345,https://hollyroad.fr/annonce-volkswagen-golf-variant-kRRsTN,2021
SQ2,Essence,Automatique,52417,2.0,38940,https://hollyroad.fr/annonce-audi-sq2-QrHQ95,2020
Caddy,Diesel,Manuelle,55186,Kasten,18715,https://hollyroad.fr/annonce-volkswagen-caddy-32BZjT,2019
Q3,Essence,Automatique,29511,40,34056,https://hollyroad.fr/annonce-audi-q3-j3P8Yt,2019
Polo,Essence,Manuelle,35200,1.0,21445,https://hollyroad.fr/annonce-volkswagen-polo-YBxIIh,2020
Q5,Hybride,Automatique,29169,50,46076,https://hollyroad.fr/annonce-audi-q5-EMaVCv,2021
A4,Diesel,Automatique,37190,Avant,29326,https://hollyroad.fr/annonce-audi-a4-w31qY5,2020
CX-5,Essence,Automatique,7500,2.0,37726,https://hollyroad.fr/annonce-mazda-cx-5-IbM42Y,2023
CX-5,Essence,Automatique,7200,2.0,37726,https://hollyroad.fr/annonce-mazda-cx-5-EMIUFz,2023
Octavia,Diesel,Automatique,31800,Combi,30476,https://hollyroad.fr/annonce-skoda-octavia-h8TKMT,2020
Amarok,Diesel,Automatique,46563,3.0,49180,https://hollyroad.fr/annonce-volkswagen-amarok-kGjM8k,2020
Golf,Essence,Automatique,88705,VII,23180,https://hollyroad.fr/annonce-volkswagen-golf-mdjthV,2015
Q5,Hybride,Automatique,74922,50,41046,https://hollyroad.fr/annonce-audi-q5-UsYDLz,2020
Golf,Diesel,Automatique,42387,VIII,33766,https://hollyroad.fr/annonce-volkswagen-golf-8CKdfo,2021
Passat,Diesel,Automatique,24945,Variant,39636,https://hollyroad.fr/annonce-volkswagen-passat-variant-F6JNJo,2023
Enyaq,Électrique,Automatique,1556,IV,49806,https://hollyroad.fr/annonce-skoda-enyaq-iv-5DSJYz,2022
Superb,Hybride,Automatique,95100,Combi,30472,https://hollyroad.fr/annonce-skoda-superb-3qUDw8,2020
Octavia,Essence,Automatique,100,Combi,36736,https://hollyroad.fr/annonce-skoda-octavia-7K6hbv,2023
T-Cross,Essence,Automatique,23100,1.0,27455,https://hollyroad.fr/annonce-volkswagen-t-cross-SNdTBh,2023
Golf,Essence,Manuelle,25828,VIII,29636,https://hollyroad.fr/annonce-volkswagen-golf-cbKoxd,2023
Octavia,Essence,Automatique,60250,Combi1.5,25386,https://hollyroad.fr/annonce-skoda-octavia-OxM4cl,2020
Kamiq,Essence,Manuelle,6568,1.0,22695,https://hollyroad.fr/annonce-skoda-kamiq-kIy3qH,2022
Fabia,Essence,Manuelle,63300,1.0,12836,https://hollyroad.fr/annonce-skoda-fabia-8BJpQF,2018
Leon,Hybride,Automatique,5,Sportstourer,44672,https://hollyroad.fr/annonce-cupra-leon-alK4wM,2024
RS,Essence,Automatique,0,3,82810,https://hollyroad.fr/annonce-audi-rs3-nPJQjC,2024
i20,Essence,Manuelle,23830,Active,16875,https://hollyroad.fr/annonce-hyundai-i20-hSGu9v,2019
Polo,Essence,Automatique,47025,1.2,16875,https://hollyroad.fr/annonce-volkswagen-polo-tzgLiM,2015
MX-5,Essence,Manuelle,48100,SKY-G,23156,https://hollyroad.fr/annonce-mazda-mx-5-gk6l9T,2017
Octavia,Hybride,Automatique,73800,Combi,29746,https://hollyroad.fr/annonce-skoda-octavia-gaEvoG,2021
Scala,Essence,Manuelle,40600,Ambition,19975,https://hollyroad.fr/annonce-skoda-scala-qDzMkI,2019
Ateca,Essence,Automatique,18897,1.5,30736,https://hollyroad.fr/annonce-seat-ateca-3omsCD,2023
Golf,Essence,Automatique,47435,Sportsvan,25016,https://hollyroad.fr/annonce-volkswagen-golf-sportsvan-kpOm3e,2019
Golf,Diesel,Manuelle,140200,Variant,20136,https://hollyroad.fr/annonce-volkswagen-golf-variant-Di39ha,2018
Golf,Essence,Automatique,59524,VII,22056,https://hollyroad.fr/annonce-volkswagen-golf-variant-uD3mFN,2019
Golf,Essence,Manuelle,46071,VIII,24976,https://hollyroad.fr/annonce-volkswagen-golf-n8dD5T,2022
CX-30,Essence,Manuelle,19920,2.0,25695,https://hollyroad.fr/annonce-mazda-cx-30-sI5Iew,2022
Arona,Essence,Manuelle,16751,1.0,21195,https://hollyroad.fr/annonce-seat-arona-Hiu1ye,2023
SQ5,Diesel,Automatique,14146,3.0,64690,https://hollyroad.fr/annonce-audi-sq5-5iTEDj,2022
RS,Essence,Automatique,52416,Q3,53530,https://hollyroad.fr/annonce-audi-rsq3-D04bfi,2020
Tiguan,Essence,Automatique,10760,Move,35276,https://hollyroad.fr/annonce-volkswagen-tiguan-MC1Gka,2023
Audi,Électrique,Automatique,25,Q4,65106,https://hollyroad.fr/annonce-audi-q4-EYu27O,2024
Golf,Essence,Automatique,20481,VIII,37990,https://hollyroad.fr/annonce-volkswagen-golf-hICOil,2021
Tiguan,Diesel,Manuelle,11412,Allspace,41676,https://hollyroad.fr/annonce-volkswagen-tiguan-GY14WM,2023
Q5,Hybride,Automatique,29169,50,46076,https://hollyroad.fr/annonce-audi-q5-EMaVCv,2021
A6,Essence,Manuelle,50854,Avant,51430,https://hollyroad.fr/annonce-audi-a6-TRXP1t,2021
Renault,Essence,Manuelle,10,Clio,20066,https://hollyroad.fr/annonce-renault-clio-5FmrSs,2023
Touareg,Diesel,Automatique,26120,3.0,61260,https://hollyroad.fr/annonce-volkswagen-touareg-UGN0sC,2023
Golf,Essence,Manuelle,28379,R-Line,27836,https://hollyroad.fr/annonce-volkswagen-golf-6kNhDP,2020
Golf,Diesel,Manuelle,63050,GTD,25156,https://hollyroad.fr/annonce-volkswagen-golf-BZPStv,2017
TT,Essence,Automatique,71265,Coupé,36190,https://hollyroad.fr/annonce-audi-tt-Yzb06F,2019
A3,Essence,Manuelle,40072,Sportback,25876,https://hollyroad.fr/annonce-audi-a3-C4nlqq,2020
up!,Essence,Manuelle,25074,move,12856,https://hollyroad.fr/annonce-volkswagen-up-WTrgDJ,2020
e-tron,Électrique,Automatique,31780,50,60836,https://hollyroad.fr/annonce-audi-e-tron-ewSilN,2022
Renault,Essence,Manuelle,22796,Scenic,23875,https://hollyroad.fr/annonce-renault-scenic-V35HwG,2021
A3,Essence,Automatique,20,Sportback,39586,https://hollyroad.fr/annonce-audi-a3-gKuzmf,2023
Polo,Essence,Manuelle,27397,1.0TSI,20875,https://hollyroad.fr/annonce-volkswagen-polo-wSrmXO,2021
Golf,Essence,Automatique,66193,Variant,23555,https://hollyroad.fr/annonce-volkswagen-golf-variant-1nwIjx,2018
Land,Essence,Automatique,99219,Rover,28280,https://hollyroad.fr/annonce-land-rover-discovery-sport-uiam2X,2017
Nissan,Essence,Automatique,9497,Juke,25575,https://hollyroad.fr/annonce-nissan-juke-JA0zoz,2022
Tiguan,Essence,Automatique,0,1.5,64745,https://hollyroad.fr/annonce-volkswagen-tiguan-tGnE6b,2024
Touran,Essence,Automatique,0,1.5,56245,https://hollyroad.fr/annonce-volkswagen-touran-F2OBgq,2024
Caddy,Diesel,Manuelle,0,2.0,37704,https://hollyroad.fr/annonce-volkswagen-caddy-UpfhSU,2024
BMW,Diesel,Semi-automatique,199000,318,9195,https://hollyroad.fr/annonce-bmw-318-23WZqE,2005
e-tron,Électrique,Automatique,31780,50,60836,https://hollyroad.fr/annonce-audi-e-tron-GRavrf,2022
TT,Essence,Automatique,71265,Coupé,36190,https://hollyroad.fr/annonce-audi-tt-slxleA,2019
A3,Essence,Manuelle,40072,Sportback,25876,https://hollyroad.fr/annonce-audi-a3-sXWnVQ,2020
Opel,Diesel,Manuelle,185000,Astra,14405,https://hollyroad.fr/annonce-opel-astra-7MYHhZ,2016
Arteon,Essence,Automatique,1550,2.0,64800,https://hollyroad.fr/annonce-volkswagen-arteon-AXsgin,2023
Tucson,Essence,Automatique,25,HEV,37460,https://hollyroad.fr/annonce-hyundai-tucson-jT1Qud,2023
T-Cross,Essence,Automatique,3500,Move,32685,https://hollyroad.fr/annonce-volkswagen-t-cross-4siqyM,2023
Passat,Diesel,Automatique,100,Variant,48526,https://hollyroad.fr/annonce-volkswagen-passat-variant-Fzq09Z,2024
Tucson,Essence,Automatique,25,HEV,37460,https://hollyroad.fr/annonce-hyundai-tucson-jT1Qud,2023
Arteon,Essence,Automatique,1550,2.0,64800,https://hollyroad.fr/annonce-volkswagen-arteon-AXsgin,2023
Fiat,Électrique,Automatique,10,500e,42401,https://hollyroad.fr/annonce-fiat-500e-rrxs1x,2023
Golf,Essence,Manuelle,9977,VIII,29277,https://hollyroad.fr/annonce-volkswagen-golf-NYiZD3,2023
Ford,Diesel,Automatique,145000,Galaxy,24156,https://hollyroad.fr/annonce-ford-galaxy-viMszZ,2019
Mercedes-Benz,Hybride (électrique/diesel),Automatique,118698,GLE,55012,https://hollyroad.fr/annonce-mercedes-benz-gle-350-C4DUyc,2020
Mercedes-Benz,Diesel,Automatique,24990,V,60236,https://hollyroad.fr/annonce-mercedes-benz-v-250-iYL71o,2022
Mercedes-Benz,Essence,Automatique,99995,C,22690,https://hollyroad.fr/annonce-mercedes-benz-c-250-COLdqM,2015
